2831732	Necesito entrar.
2834492	No quería nada.
2835114	Estoy de acuerdo con eso.
2836888	Saber es poder.
2839809	Creo que no podemos decir que no.
2840773	He hecho antes este tipo de cosas.
2841255	Gracias por no decir nada.
2843175	¿Por qué quieres saber eso?
2846399	¿No te gusta?
2848702	¿Sabes cuál es el problema con esto?
2849560	Bueno, estoy de acuerdo.
2851321	No quiero.
2852271	No es tu problema.
2853840	Es fácil de decir, pero no es fácil de hacer.
2854500	No lo entiendo tampoco.
2856528	Me he dado cuenta.
2856533	Necesito uno nuevo.
2856534	Necesito una nueva.
2856542	Necesito un plan.
2856543	Necesito un gran favor.
2856548	Necesito treinta minutos.
2856560	Necesito una semana.
2856578	Necesito más que eso.
2856586	Necesito un favor más.
2856587	Necesito uno más.
2856588	Necesito una más.
2857615	Él parece ser un buen tipo.
2857632	Eso no fue lo que pasó.
2857701	¿Qué es eso que está ahí?
2857710	Me gusta trabajar aquí.
2857719	Eso no ayuda.
2857736	No creo que sea tan fácil.
2857756	¿Realmente lo vale?
2857761	Eso no fue lo que yo dije.
2857762	Yo no dije eso.
2857788	¿Es tan tarde?
2857789	¿Ya es tan tarde?
2857803	¿Por qué no me crees?
2857810	No me das miedo.
2858575	Realmente no lo entiendo.
2867687	No quiero ningún problema más.
2867688	Lo mejor es decir la verdad.
2867701	Él no es tan mayor como mi hermano.
2867736	¿Cómo están los niños?
2867742	Hay algo de lo que tenemos que hablar.
2867987	Mira, no quiero que digas nada.
2867995	Creo que es la mejor manera.
2869441	No puedo trabajar más.
2869468	Yo no tengo ganas de hablar.
2871098	Anda, llama.
2874560	Todavía tenemos el mismo problema.
2874567	No es mi trabajo.
2876625	Tienes razón en este sentido.
2878263	No soy el único con un niño.
2879251	Soy más rápido que tú.
2879313	No lo he hecho nunca.
2879316	No lo hago nunca.
2879945	No estoy seguro de que haya un problema.
2879993	Siempre ha sido de esta manera.
2880124	No puedo dejar de pensar en lo que vi.
2881408	También me di cuenta de eso.
2883558	Eres igual que tu padre.
2883795	¿Está bien si me siento aquí?
2884260	Sé que dices la verdad.
2885404	Queda un día.
2887944	Ya se nos hizo tarde.
2888240	¿Cómo fue eso?
2894431	¿Por qué me sigue usted?
2897339	No veo qué de todo esto tiene que ver conmigo.
2897342	Dije que no fue tu culpa.
2897617	Tengo que volver al trabajo.
2902318	Quiero salir de aquí.
2902371	No podemos decir cuál es mejor.
2902399	¿Puedes hacerlo en treinta minutos?
2903377	Me gusta mi vida.
2906488	¿Sabes lo que tienes que hacer?
2908835	Sé que no tiene sentido.
2908918	¿Eso tiene algún sentido?
2908938	Sé lo que es el amor.
2909128	¿Alguien tiene alguna otra pregunta?
2909129	Todo el mundo sabe que no fue tu culpa.
2909262	¿Entonces qué pasó?
2911321	¿Que qué?
2912820	No quería ese trabajo.
2915140	Eso nunca pasó.
2916692	¿Puedo ser primero?
2917409	¡Mil gracias!
2921014	¿Puedes dormir?
2929256	Alguien tiene que ir primero.
2929259	Veo lo que estás haciendo.
2934964	¿Cuánto vale para ti?
2940537	No tenemos una hija.
2943213	El problema es que nosotros no sabemos nada.
2943759	Quiero estar allí, ya sabes.
2945305	Estoy seguro de que estás haciendo todo lo que puedes.
2946472	Nadie es feliz.
2968894	Ya sé lo que pasó.
2972908	No estoy haciendo nada.
2975119	¿Cómo se llama tu papá?
2975120	¿Cómo se llama tu mamá?
2975224	¿Cómo se llama tu marido?
2979947	Por primera vez en la vida soy feliz.
2982190	¡Juntos podemos hacerlo!
2989009	La casa es grande.
2995015	Tú sabes algo, ¿verdad?
2996350	¿Alguien tiene algo que decir?
3004189	¿Qué tiene que ver esto con nosotros?
3006572	Yo no espero por nadie.
3006587	No me gusta lo que estoy viendo.
3006649	Yo no hago cosas así.
3015583	Me ha ido peor.
3015587	Me he sentido mejor.
3019440	¿Quién estaba allí esa noche?
3029957	¿Qué hay en el sobre?
3029958	¿Cómo se llama tu hijo?
3031967	He visto lo que habéis hecho.
3032870	No hay razón para tener miedo.
3032874	¿No quieres saber por qué?
3033058	No quiero una.
3034965	Podría ser un gran problema.
3034996	No es un mal tipo.
3035013	Yo también me he dado cuenta.
3038851	¿Puedo trabajar aquí?
3041619	Nada es como era antes.
3045049	Ahora me voy.
3045059	Ahora tenemos mucho que hacer.
3052971	No estoy de acuerdo con eso.
3057885	No creo que eso sea cierto.
3058754	Mi amigo quiere hablar contigo.
3081157	Mira.
3083625	Sé lo que me hace feliz.
3084198	Todos hemos hecho eso.
3084217	¿Es esto normal?
3089142	En verdad no lo sé.
3098108	¿De verdad te parece una buena idea?
3098765	Esto es nuestro.
3099651	¿Nadie quiere saber por qué estamos aquí?
3100140	Es un gran problema.
3100616	Uno de nosotros debe hacerlo.
3100755	¿Cómo sabes esto?
3100804	Alguien está en la casa.
3100856	Gracias otra vez.
3101138	Nunca dije que no.
3104086	¿Puedo dormir aquí?
3106536	Voy por ti.
3112426	¿Tienen alguna pregunta?
3118197	Nadie tiene que hablar.
3120523	Lo necesito.
3120871	Lo siento, mi mamá no está en casa.
3125241	¿Lo haces todos los días?
3125985	Dinero es poder.
3127227	Lo quiero ya.
3132949	¿Qué le gustaría tomar?
3143017	¿Te tienes que ir?
3143795	Ya veo el problema.
3147758	Tenéis que ir.
3147765	No es problema mío.
3147776	Tampoco eres tan importante.
3149814	Era mi mejor amigo.
3150278	Estaba solo.
3155705	¿Qué más te puedo dar?
3155795	No me quiero comer eso.
3158333	Tenemos que dormir.
3160451	Eso será todo.
3168317	Esto es mucho trabajo.
3168325	De acuerdo, ¿cuánto?
3170360	No era de él.
3173241	Tal vez esto sea todo lo que te falta hacer.
3174660	¿Entonces dónde está el problema?
3174704	¡Mira!
3179699	Usted tiene razón.
3185663	¿Dónde están tus hijos?
3187572	Hola cariño, he venido.
3187622	Ahora no puedo hablar de eso.
3188885	Eso no me parece un problema.
3190830	Esto es lo que más quiero.
3191694	No puedes ir ahí.
3191723	¿Cómo está tu hija?
3191916	¡Ah, gracias, cariño!
3193871	¿Es todo lo que quiere saber?
3195958	No eres tan importante.
3196246	¿Qué otra cosa puede ser?
3196254	Mi coche está ahí.
3197678	Esto es para usted.
3203297	Ella está aquí.
3206623	¡Feliz año!
3209169	Lo siento, mi madre no está en casa en este momento.
3209176	¿Dónde quieres vivir?
3209901	¡Puedo hacerlo yo solo!
3212774	¿Quién es esta persona?
3213811	Lo vi después de diez años.
3214738	Mira cómo lo hago.
3214755	¿Quién parte?
3221076	¿Nadie quiere hablar conmigo?
3221083	Ahora estoy en casa.
3222563	Hace tres días que no como.
3222565	No hay nada para comer.
3222566	Tienes que comer algo.
3222604	¿Qué tengo que hacer hoy?
3222692	No quiero ir allí.
3222820	Soy más fuerte que tú.
3225247	Podemos ir juntos.
3225519	¿Te lo estás pasando bien?
3225585	¿De verdad lo habéis visto?
3227123	¿Me oye?
3229876	¿Sabes quién soy?
3229883	Esta noche no tengo dónde dormir.
3231133	No podía hablar.
3231246	¿Quién te ha dado esto?
3231884	Quiere hablar.
3231933	No tenemos nada.
3232112	Venga por aquí.
3232909	Nunca he sido más feliz.
3233201	Los niños no pueden entrar.
3236343	No sabemos nada.
3236354	Quería hablar contigo.
3236365	No hemos visto nada.
3238016	Es bien bueno.
3239800	Yo tampoco sé.
3247773	Quiero un trabajo.
3249059	Estoy muy solo.
3250090	Tenemos que tener mucho cuidado.
3250184	Contigo me siento seguro.
3250471	Creo que tenemos un problema.
3252949	¿Es un problema muy serio?
3253238	Llevo ya dos horas aquí.
3253294	¿Cuándo quieres ir?
3255101	¿Ahora eres feliz?
3255296	Podía haber sido peor.
3255499	Hay muchas cosas que no puedo hacer hasta mañana.
3262867	¿Sabes por qué estoy aquí?
3262868	¿Sabes dónde estoy?
3262882	Estoy viendo un problema.
3262914	Sabes que te quiero, ¿verdad?
3262932	¿Tienes algún problema conmigo?
3265605	¿Dónde crees que estamos?
3265745	Necesito dormir un poco.
3269034	No era nuestro.
3269036	No era nuestra.
3269080	Eso es mucho dinero.
3269770	Quería ser como ellos.
3269774	Soy una persona bastante feliz.
3270306	Es una chica realmente buena.
3270322	Nunca podría ser como tú.
3270343	Estaba pensando en nosotros.
3270602	Me acuerdo como si hubiera sido ayer.
3270704	No me voy de aquí.
3272433	Fue mi culpa.
3272435	¡Ahí viene!
3272549	No me quiero ir.
3272677	¿Por qué les importa?
3273993	Espera.
3274030	Ya no es tu problema.
3274694	¿Qué pasó aquí?
3274853	¿Cuál es el nombre de él?
3274854	¿Cómo se llama él?
3275891	¿Dónde has estado?
3275912	¿En dónde estoy?
3275953	¿Dónde está todo el mundo?
3275967	¿Dónde estaba eso?
3275978	No soy bueno con los niños.
3276725	Creo que eso está mal.
3277662	Dime que me quieres.
3277791	¿Cuándo vamos?
3279165	¿Qué más te puedo decir?
3279341	¿Puedes venir con nosotros?
3279508	Tienes muchos amigos.
3279509	Tú tienes muchos amigos.
3279511	Usted tiene muchos amigos.
3279512	Tenéis muchos amigos.
3279514	Vosotros tenéis muchos amigos.
3281511	No soy tan rápido.
3282228	Había una cosa.
3282260	¿Soy el único?
3288799	Oye, ¿para dónde vas?
3295164	Creo que sé cuál es el problema.
3295313	Es verdad.
3297310	¿Tiene todo?
3297311	¿Tenéis todo?
3297312	¿Tienen todo?
3297387	Me gusta esto.
3300184	¿Usted tiene un teléfono?
3300185	¿Ella tiene un teléfono?
3301993	Muchas gracias.
3303095	Yo tampoco lo sé.
3305844	Gracias por esto.
3309047	En esto estoy de acuerdo contigo.
3316019	¿Te ha visto alguien?
3316025	No los veo en ninguna parte.
3316341	No sabemos qué pasa.
3317996	¿Cuánto falta?
3318142	Esta idea es buena.
3318480	¿Quién quiere comer ahora?
3326148	Deja eso aquí.
3326688	Espera seis horas.
3335672	No puedo ver el final.
3337945	¿Quieres hablar?
3337952	¿Qué estoy haciendo?
3338515	¿Esto es nuevo?
3338516	¿Esto es bueno?
3338527	Déjame.
3338540	Has venido tarde.
3338550	No te puedes ir ahora.
3338551	Todavía eres mi hijo.
3338566	Quieres que me vaya, ¿verdad?
3338569	No era feliz.
3339847	¡Fuera de mi coche!
3343728	¿Quiere que yo venga?
3345969	Ya no tengo coche.
3353660	¿Por qué no lo haces?
3353661	Tienes una hora.
3353663	Tú tienes una hora.
3353765	Estoy ahí todo el tiempo.
3357576	Nadie lo sabe realmente.
3359235	¿Qué habéis dicho?
3373384	¿Qué debe hacer?
3373385	¿Usted qué debe hacer?
3377765	No es muy tarde.
3377788	Este coche no es mío.
3379004	¿Tenemos tiempo?
3379096	Es nuestra culpa.
3382437	¿No lo has visto?
3385216	Tienes que ir al trabajo.
3390010	Tengo cosas que decir.
3390028	Tengo un problema aquí.
3390119	Es realmente importante.
3407605	El dinero no es un problema.
3411077	Yo no dije esto.
3411078	No dije esto.
3411649	Quiero uno yo también.
3411800	La policía nos sigue.
3412925	Mi padre lleva muerto diez años.
3417999	Puedo hablar de cualquier cosa con mi mejor amigo.
3418243	No puedes venir con nosotros.
3418996	Sé que no eres así.
3419131	De hecho no trabajo aquí.
3421531	¿Nos puedes hablar de eso?
3425758	Mi hermano es más fuerte que yo.
3425823	No se lo dije.
3425826	¡No pasa nada!
3440773	Sé quién es ella.
3442096	No entiendo por qué lo quiere usted.
3442099	No entiendo por qué lo quieres.
3442100	No entiendo por qué la quieres.
3450220	¿Hay alguien?
3450422	Esto es difícil para ti, ¿verdad?
3452680	¡Ahí va!
3464726	¿Está bien si me lo llevo?
3471036	No es el mismo de antes.
3491796	Ayer yo estaba en casa.
3493446	Llevo aquí dos años.
3509654	¿Cuál es bueno?
3512990	Dije que lo entiendo.
3517721	Tengo mucho miedo.
3518055	¿Te queda dinero?
3519006	No es dinero de verdad.
3519008	Es lo mejor que podemos hacer por el momento.
3519012	Ya no está en mis manos.
3519016	Tiene todo el sentido del mundo.
3519024	No es la misma cosa.
3519025	No es tan difícil como crees.
3519653	Nadie más que tú puede hacerlo.
3520331	Realmente no tengo mucho tiempo.
3523377	¿Entonces ahora qué hago?
3523605	Es algo difícil de hacer.
3523664	Así son las cosas.
3523684	Por eso estoy aquí.
3523688	No puedes estar hablando en serio.
3523999	Eso te hace feliz, ¿verdad?
3531288	No estamos haciendo nada.
3531561	¿Qué hacemos ahora?
3531566	¿Qué está mal conmigo?
3533966	Estamos bien.
3535992	¿Qué te dijo?
3540174	Tenemos que hablar con usted.
3540176	Ya no la quiero.
3540295	¿Qué te he hecho?
3544623	Todo lo que podría ir mal fue mal.
3545744	Yo era el único hombre.
3555037	¿Dónde está tu madre?
3559044	No me he sentido muy bien.
3562591	¿Están bien?
3562592	Chicos, ¿están bien?
3562632	Sí que te ves bien.
3562680	No puedes decir que no.
3562699	Tienes un problema.
3562701	Te ves fuerte.
3562708	Tú eres parte de esto.
3562748	Aún no tienes la razón.
3562749	Tú sabes que no tengo la razón.
3562798	No tengo suerte.
3562820	Necesito el mío.
3562821	Necesito la mía.
3562825	Ahora sé.
3562831	No soy fuerte.
3562868	¿No podemos empezar de nuevo?
3564786	¿Te puedo llevar?
3564873	¿Puedo pasar la noche?
3564881	¿Podemos empezar ahora?
3564891	¿Puedo ir ahí dentro ahora?
3564892	¿Puedo entrar ahí ahora?
3564903	¿Me puedes llevar ahí?
3564909	¿Me pueden dar algo de agua?
3564910	¿Puedo tomar algo de agua?
3564911	¿Puedo volver al trabajo?
3564913	¿Se podría poner peor?
3564925	¿Me hacen un favor?
3564934	¿Podemos volver ahora?
3564951	¿Me das un poco?
3564992	Sabía quién era él.
3566748	Es un gran paso.
3566758	Es mucho más grande que eso.
3566759	No es nada grande.
3566760	No es nada importante.
3567378	¿Por qué te quieres ir hoy?
3567382	Está bien hecho.
3567383	Está hecho bien.
3573564	¿Qué pasó esta mañana?
3583384	Ella me ayuda.
3586223	¿Por qué es tan difícil la vida?
3591233	¿Por qué no dices nada?
3594305	Gracias.
3600553	Tengo algo de dinero por aquí.
3602885	¿Has estado ahí antes?
3602890	Tengo que estar aquí.
3602902	Fue muy bien.
3602905	Pasó muy bien.
3602919	¿Por qué estás haciendo esto?
3602937	¿Puedo salir?
3602945	¿Tienes algo más?
3602946	¿Tiene algo más?
3603102	Dime quién más sabe de esto.
3603104	¿Quién más sabe de esto?
3603107	Dime quién más sabe sobre esto.
3603108	¿Quién más sabe sobre esto?
3603118	Será lo primero que haga mañana en la mañana.
3605419	¿Bueno?
3606199	Ya es muy de noche.
3608304	Estás cada día más bonito.
3614753	¿No te das cuenta de lo que has hecho?
3626338	Tenemos menos de tres horas.
3626370	No sé de qué he tenido tanto miedo.
3626744	Hoy no hace tan buen tiempo como ayer.
3635651	Eso lo dice todo.
3653151	Quiero comer algo bueno.
3659157	¿Es esto lo mejor que puedes hacer?
3660156	¿Dónde está tu amigo?
3660216	¿Tú qué quieres?
3664209	¿Tienes algún plan para el fin de semana?
3664211	¿Tiene algún plan para el fin de semana?
3664212	¿Tenéis algún plan para el fin de semana?
3666001	¿Lo tienes?
3666680	Eso es verdad, ¿no es cierto?
3666681	Eso es verdad, ¿no es así?
3666683	Eso es cierto, ¿no es verdad?
3672620	¿Hacemos como si no hubiera pasado nada?
3672892	Tenemos menos de una hora.
3674452	¿De quién era ese plan?
3675783	¿Puedo tener uno también?
3688228	Ahora me siento mejor.
3688917	Todos hemos estado ahí.
3691580	¿Quién te ha dado eso?
3696250	No me acuerdo de ti.
3698451	¿Estoy solo en este mundo?
3699918	Lo mejor es hacer todo lo que él te diga.
3704964	¿Quién eres? ¿Qué estás haciendo aquí?
3707659	¡Estoy muerto!
3715451	No puedes venir aquí.
3716055	Espero poder hacerlo.
3716185	Está todo mal.
3739697	¿Cuál te gusta más?
3739700	¿Cuál es el mejor?
3742075	¿Cómo se hace?
3742125	Estás mal.
3762988	Dime lo que tienes.
3763327	Creo que eso es algo bueno para hacer.
3764287	¿Estoy solo aquí?
3769242	¿Os gusta hablar?
3769348	¿Ves lo que yo veo?
3773736	Sabemos todo sobre ti.
3773776	¿Tú no estás de acuerdo?
3773777	¿No estáis de acuerdo?
3773779	¿No están de acuerdo?
3773780	¿Vosotros no estáis de acuerdo?
3773782	¿No está de acuerdo?
3773783	¿No está usted de acuerdo?
3774022	¿Qué pueden hacer para nosotros?
3774749	Entonces dime qué haces.
3775002	Estoy pensando.
3775170	¿Te puedo tomar la mano?
3777084	¿Cuánto tiempo ha pasado?
3777125	Eso es todo lo que quiero.
3777990	Estoy solo.
3780418	¿Qué nos ha pasado?
3783031	Entiendo.
3784064	Todo bien.
3784079	Era difícil.
3784172	Puede ser importante.
3784173	Puede que sea importante.
3784175	Podría ser importante.
3784188	Esto ayuda mucho.
3784189	Esto es de gran ayuda.
3786107	Aún no he dicho que sí.
3786109	Todavía no he dicho que sí.
3786259	Tienes mucha suerte.
3786261	Tenéis mucha suerte.
3788581	Los he visto antes.
3788583	Las he visto antes.
3788627	Creo que necesito ayuda.
3788794	Eso fue lo que dije.
3791754	No tienes que hablar.
3791877	Me gusta hablar.
3796363	Tengo problemas.
3796871	¿Esto viene bien?
3797363	¿Cómo podemos entrar?
3798480	¿Quiere mi ayuda?
3798481	¿Quieres mi ayuda?
3802288	¿De verdad quieres hacer algo de dinero?
3803293	Me voy en la mañana.
3804670	No me importa lo que diga él.
3804675	Te estoy viendo.
3805342	Me di cuenta de lo que estaba pasado.
3805345	¿Es seguro?
3805425	¿No tienes algo que hacer?
3805428	¿No tiene usted nada que hacer?
3805429	¿No tiene usted algo que hacer?
3817673	Tienes que empezar ahora mismo.
3828150	No haces falta aquí.
3834303	Quiero entrar.
3834356	Tiene agua.
3836191	¿Dónde vamos después?
3836198	Estoy seguro de que nunca la he visto.
3836223	Necesito agua.
3836224	Yo necesito agua.
3836340	Estoy tan solo.
3836360	¿Es esto bueno?
3836364	Han pasado tres días.
3837505	Es tu hora de dormir.
3837960	Aquí hay niños.
3841031	Me di cuenta.
3845040	Yo no tengo nada por lo que vivir.
3846105	Él no me habla.
3847028	Creo que te he visto por aquí.
3847172	Él está en el trabajo, ¿no?
3847223	Sé que esto es difícil.
3847247	¿Quién lo dijo?
3848503	Yo soy tu padre.
3850880	¿Dónde está ella?
3850901	Tienes que hacerlo mejor.
3856347	Yo estoy solo.
3856349	Sólo he hecho esto una vez.
3857738	Yo puedo hacerlo.
3860511	¿No tenéis miedo?
3864875	¿Qué hago después?
3864978	¿Tienes casa?
3864979	¿Tienes una casa?
3865021	Tenemos el mismo problema.
3865022	Tu problema es igual al mío.
3865023	Tu problema se parece al mío.
3866819	Tú sabes lo que necesito.
3866939	Esto tiene que pasar.
3867257	¿Tiene usted una casa?
3867857	Gracias por todo lo que has hecho.
3868324	Quería hablar de esto contigo.
3872124	Creo que eres el único al que le importa.
3872128	Creo que usted es el único al que le importa.
3872130	Yo creo que eres el único al que le importa.
3872131	Yo creo que usted es el único al que le importa.
3872456	Ya veo.
3873686	Falta algo.
3874743	Ahora ya es tarde.
3875922	Eso pasa todos los días, ¿no es así?
3875935	No tengo que decir nada.
3876754	Es lo menos que podemos hacer.
3876756	Tenemos otras cosas que hacer.
3876761	Es mi primera vez aquí.
3876762	Lo tengo en casa.
3876763	Es realmente una buena idea.
3876764	Me siento importante.
3876776	Creo que me gusta.
3876784	Nunca podría hacerlo.
3876786	Tenemos que hacerlo.
3876787	¿Qué tan grande era?
3877212	Quiero ser feliz.
3878440	Ya no quiero más.
3878441	No lo quiero más.
3878442	Ya no quiero esto.
3883849	Quiero volver.
3888952	Así es como son las cosas.
3888961	No estás haciendo tu parte.
3890504	Hasta ayer no sabía la verdad.
3890642	Yo tengo una familia.
3895249	¿En verdad no quieres nada?
3900299	¿Quieres comer conmigo?
3924607	¿Tienes tiempo mañana?
3925900	Es mejor que usted se vaya.
3927208	No sé de dónde es eso.
3927209	No sé dónde va esto.
3927327	¿Alguien me oye?
3927335	¿Qué más habrá ahí?
3929638	¿Quieres una?
3929649	¿Quieres uno?
3929914	Sabes todo.
3929917	Sabe todo.
3929918	Tú sabes todo.
3929919	Usted sabe todo.
3932805	¿Es tu hija?
3939472	Me gustaría pensar que sí.
3941276	Aún no tengo hijos.
3949451	Hay uno más.
3949452	Hay una más.
3966130	¿Por qué sabes eso?
3967123	Yo como.
3967173	Lo puedo hacer ahora
3974512	¿Qué más puedo hacer?
3974604	Esto es lo que tengo que hacer.
3983585	Todavía tienes treinta minutos.
3990769	Ya tengo una.
3995633	¡No me digas cómo tengo que hacer mi trabajo!
3999457	No quiero hacer nada esta noche.
3999518	Ellos nunca hacen nada.
3999584	¿Es seguro este lugar?
4001219	Quiero hablar contigo ahora.
4001220	Quiero hablar con ellos ahora.
4001315	Quiero hablar con ellos.
4001323	No me dijo su nombre.
4002587	¿Cuál es el nombre de tu madre?
4002588	¿Cómo se llama tu madre?
4004518	¿Quién cuenta?
4040937	No haces caso.
4047945	Todo el mundo está arriba.
4049919	Es fácil de hacer.
4051899	Ellos nos tienen miedo.
4052592	¿Qué haces?
4055089	No te puedo decir lo que pasó.
4074807	¿Usted quiere decir que es mi culpa?
4080203	Es lo que realmente quiero.
4085203	Aquí necesito ayuda.
4094848	Los necesito.
4101039	Toma agua.
4102578	Tu casa está muy bien.
4102591	Esta casa es muy grande, ¿no?
4102891	¿Pero por qué hacen eso?
4108336	¿Quieres ir otra vez?
4108338	¿Quieres ir de nuevo?
4109383	Te espero.
4123337	Voy porque quiero.
4130858	¿Quieres ver esto?
4138987	¿Quién es ese hombre de allí?
4148959	Nadie sabe todavía.
4163723	¿Cómo ha ido?
4163724	¿Cómo fue?
4163725	¡Otra vez!
4164044	¿Realmente importa lo que yo pienso?
4167257	¿Tienes idea de la suerte que has tenido?
4179477	Yo tenía 13 años en 2003.
4179548	¿Tengo que hacer eso ahora?
4179549	¿Puedo hacerlo después?
4179556	¿Puedo hacer eso más tarde?
4181355	No tenemos nada que hacer.
4181359	No será algo fácil de hacer.
4181369	Creo que es lo que hay que hacer.
4182912	Dime lo que has visto.
4182921	Mira, yo sé lo que vi.
4183964	Si quiere.
4183989	Si quieres puedes ir.
4183990	Puedo volver si quieres.
4207998	Hasta ahora, todo bien.
4242117	Muy tarde.
4250681	¿Qué puede salir mal?
4256296	Nunca había visto uno.
4259049	Dime qué has hecho.
4265309	Nunca hacemos eso.
4267057	¿Qué hace usted?
4271886	No creo que mi vida sea fácil.
4274557	¿Me puede dar el dinero ahora?
4275423	¿Por qué lo haces?
4275424	¿Con quién puedo hablar?
4275428	No puedo hacerlo ahora.
4279804	Podemos ir todos.
4279817	¿Cómo lo están haciendo?
4286548	Todavía no lo he visto.
4286563	Puedo volver más tarde.
4296670	Necesito un poco de ayuda.
4308277	¿Por qué es un problema?
4314561	Ah, entiendo.
4317924	¡Qué idea!
4317932	¿Qué sigue después?
4317939	¿Qué pasó aquí hoy?
4317945	¿Qué pasa si digo que no?
4317959	Tenía que pasar en algún momento.
4317985	Aquí nunca pasa nada.
4317986	No está pasando nada importante.
4317988	Esto casi nunca pasa.
4317994	¿Qué está pasando ahí dentro?
4317999	En un año pueden pasar muchas cosas.
4318000	¿Realmente pasó todo esto?
4318001	¿Pasó algo hoy?
4318003	¿Cómo te pasó esto?
4318007	¿Es eso lo que pasó aquí?
4318009	Tenía que pasar en algún lado.
4318011	Esto está pasando muy rápido.
4318016	¿Sabes qué está pasando?
4318017	Todo pasó un poco rápido.
4318022	Eso pasa mucho, ¿no es cierto?
4318023	Eso nunca pasa por aquí.
4318112	Ella no está en casa ahora.
4321395	Paso la mayor parte del tiempo en casa.
4325833	No te he visto en tres años.
4325910	¿Hay alguien contigo?
4329093	Así es como fue.
4329094	Así es como era.
4329289	Esto está realmente mal.
4329300	Esto no es bueno.
4329307	Esto es bastante bueno.
4329308	Esto es muy grande.
4329339	Esto es tan fácil.
4329376	Esto me pone tan mal.
4329384	Este dinero es mío.
4329396	Este sitio es nuestro.
4329398	Este lugar es nuestro.
4329419	Esto fue nuestra culpa.
4329441	Esto fue culpa mía.
4329497	Tengo que hacer mi trabajo.
4333160	No estaba muy bueno.
4336589	Yo sé lo que hace falta.
4336597	Yo sé lo que pasa.
4336600	Yo sé lo que me pasa.
4336611	Yo sé lo que te pasa.
4337122	Oye, quiero hablar contigo.
4339812	¿Quién te dijo mi nombre?
4340066	Esto no parece agua.
4347072	Cierto.
4347350	¿Puedo hacerlo hoy?
4347511	No tengo nombre.
4348333	Vamos tarde.
4348334	Vas tarde.
4348335	Se nos hizo tarde.
4348336	Se te hizo tarde.
4348338	Se les hizo tarde.
4348340	Ellos van tarde.
4348341	Se me hizo tarde.
4348342	Voy tarde.
4348345	Se nos hizo un poco tarde.
4348348	Se me hizo un poco tarde.
4349874	Yo no lo veo.
4353375	Si quiere, puedo volver.
4353376	Si quieres, puedo volver.
4363955	Yo soy más rápido.
4364619	Eso no da miedo.
4368512	Estamos en la casa.
4375542	¿Tenemos que hablar de esto?
4375561	Ese hombre no me dijo su nombre.
4380927	¿Podemos trabajar en eso ahora?
4380966	No es problema nuestro.
4381332	¿Eso se hubiera hecho mejor?
4383953	¿Eso es cierto?
4383954	¿Eso es verdad?
4384875	¡El que lo dice lo es!
4384920	Nunca he visto uno de estos antes.
4384923	Nada estaba mal.
4387897	Yo no lo tengo todavía.
4388536	¿Qué te dije?
4390497	¡Así se dice!
4391993	¿Cuál es mejor?
4392206	Lo siento, pero no me siento con ganas de salir hoy.
4392317	No veo el problema.
4392325	Yo no pienso en ti.
4392329	Yo no creo que sea bueno.
4392333	No entiendo eso.
4392344	No veo ese programa.
4392349	Siempre como aquí.
4392353	Me siento muy mal por eso.
4394617	Nadie hace ya eso.
4394658	Creo que estoy en lo cierto.
4394660	Pienso que es una buena idea.
4395579	Sólo quiero estar seguro.
4395583	Sólo quiero volver.
4398193	Sabía que te gustaría eso.
4398196	Sé muchas cosas.
4398215	Sé que puedo hacerlo mejor.
4398219	Sé mucho de ti.
4398452	Sé que esto no es fácil.
4398455	Yo sé que no es verdad.
4398456	Sé que no es verdad.
4398467	Yo sé lo que estoy diciendo.
4398469	Sé qué no comer.
4398471	Yo sé qué hora es.
4398473	Sé lo que está pasando.
4398474	Yo sé lo que pasó.
4398475	Yo sé lo que ha pasado.
4398488	Yo sé por qué lo quieres.
4398489	Yo sé quién es ahora.
4398497	Sé que usted puede hacer esto.
4398562	Sabía que me era mejor no decir nada.
4410014	Es en serio lo que estoy diciendo.
4410074	No me lo había dicho.
4410076	No te había visto.
4410081	Esto es mejor.
4410104	Necesito unos días más.
4410109	Necesito un lugar para vivir.
4415295	Esto no fue nuestra culpa.
4415297	Eso no fue nuestra culpa.
4417812	Hay mucha gente aquí hoy.
4423690	Ya me voy.
4424350	Podría estar en cualquier lado.
4424611	Sí necesito tu ayuda.
4424612	De verdad que necesito tu ayuda.
4429625	Es cosa de dos.
4431462	No va muy bien.
4431480	Tiene cien años.
4431953	Sólo tengo una hasta ahora.
4431955	Sólo tengo uno hasta ahora.
4433904	Realmente no puedo llegar tarde.
4433905	Realmente no puedo hacer eso.
4433911	Realmente tengo que salir.
4433912	Realmente tengo que ir.
4433915	De verdad me tengo que ir.
4433937	Realmente no te entiendo.
4433939	Realmente me siento muy mal.
4433945	Realmente necesito dormir.
4435647	Espera, hay más.
4435932	Quiero estar aquí.
4438220	¿Qué hora es, por cierto?
4438221	Es muy tarde, por cierto.
4438330	Eres una buena madre.
4438921	Tranquilo.
4439035	Mi familia está siempre ahí para mí.
4439070	El mundo no es como antes.
4442028	Nadie quiere trabajar contigo.
4442047	Estoy seguro de esto.
4443037	Me acuerdo de tu padre.
4443621	¿Son todos ellos tus amigos?
4443623	No estoy muerto, ¿no?
4443628	¿Estás haciendo algo?
4443631	¿Qué dicen?
4444223	Tu madre me quiere.
4444241	¿Qué pasa hoy?
4452720	Ya no necesito trabajar.
